Level,Date and Time,Source,Event ID,Task Category
Information,7/23/2023 7:13:14 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-07-23 23:13:14.146
ProcessGuid: {758cb1f7-b40a-64bd-ac00-000000004200}
ProcessId: 1772
Image: C:\Windows\System32\SecurityHealth\1.0.2306.10002-0\SecurityHealthHost.exe
FileVersion: 10.0.25873.1001 (WinBuild.160101.0800)
Description: Windows Security Health Host
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: SecurityHealthHost.exe
CommandLine: \\?\C:\Windows\System32\SecurityHealth\1.0.2306.10002-0\SecurityHealthHost.exe {08728914-3F57-4D52-9E31-49DAECA5A80A} -Embedding
CurrentDirectory: C:\Windows\system32\
User: NEWMAN-PC\Newman
LogonGuid: {758cb1f7-b319-64bd-4ec6-050000000000}
LogonId: 0x5C64E
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: MD5=193DC58240D8AC4EC1618FFAE14CAE71,SHA256=8D771C8A91614B85416B3EB328460E80183B38F2DC35C7A26578206AF145F419,IMPHASH=FBC9E5DE00516A75FFF7C4A11857FB1D
ParentProcessGuid: {758cb1f7-b312-64bd-0d00-000000004200}
ParentProcessId: 900
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,7/23/2023 7:13:10 PM,Microsoft-Windows-Sysmon,3,Network connection detected (rule: NetworkConnect),"Network connection detected:
RuleName: -
UtcTime: 2023-07-23 23:13:08.321
ProcessGuid: {758cb1f7-b3f8-64bd-a900-000000004200}
ProcessId: 6764
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
User: NEWMAN-PC\Newman
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 10.240.240.5
SourceHostname: Newman-PC
SourcePort: 49706
SourcePortName: -
DestinationIsIpv6: false
DestinationIp: 10.240.240.4
DestinationHostname: JERRY-PC
DestinationPort: 5985
DestinationPortName: -"
Information,7/23/2023 7:13:10 PM,Microsoft-Windows-Sysmon,3,Network connection detected (rule: NetworkConnect),"Network connection detected:
RuleName: -
UtcTime: 2023-07-23 23:13:08.243
ProcessGuid: {758cb1f7-b3f8-64bd-a900-000000004200}
ProcessId: 6764
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
User: NEWMAN-PC\Newman
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 10.240.240.5
SourceHostname: Newman-PC
SourcePort: 49705
SourcePortName: -
DestinationIsIpv6: false
DestinationIp: 10.240.240.4
DestinationHostname: JERRY-PC
DestinationPort: 5985
DestinationPortName: -"
Information,7/23/2023 7:13:09 PM,Microsoft-Windows-Sysmon,3,Network connection detected (rule: NetworkConnect),"Network connection detected:
RuleName: -
UtcTime: 2023-07-23 23:13:07.856
ProcessGuid: {758cb1f7-b3f8-64bd-a900-000000004200}
ProcessId: 6764
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
User: NEWMAN-PC\Newman
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 10.240.240.5
SourceHostname: Newman-PC
SourcePort: 49704
SourcePortName: -
DestinationIsIpv6: false
DestinationIp: 10.240.240.4
DestinationHostname: JERRY-PC
DestinationPort: 5985
DestinationPortName: -"
Information,7/23/2023 7:13:09 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-07-23 23:13:09.205
ProcessGuid: {758cb1f7-b405-64bd-ab00-000000004200}
ProcessId: 1332
Image: C:\Windows\System32\wbem\WMIADAP.exe
FileVersion: 10.0.22621.1 (WinBuild.160101.0800)
Description: WMI Reverse Performance Adapter Maintenance Utility
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: wmicookr.dll
CommandLine: wmiadap.exe /F /T /R
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {758cb1f7-b312-64bd-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=C56FEAFB0530D3902F3B8CD69942C682,SHA256=E5059B52FDDB99B437D6DCD73943703EC37999600AA1612066A6B175C30AAEBF,IMPHASH=B32AC086F6F46562D0C3EDBAE67A344B
ParentProcessGuid: {758cb1f7-b312-64bd-1300-000000004200}
ParentProcessId: 1056
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,7/23/2023 7:12:56 PM,Microsoft-Windows-Sysmon,11,File created (rule: FileCreate),"File created:
RuleName: -
UtcTime: 2023-07-23 23:12:56.585
ProcessGuid: {758cb1f7-b3f8-64bd-a900-000000004200}
ProcessId: 6764
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
TargetFilename: C:\Users\Newman\AppData\Local\Temp\__PSScriptPolicyTest_a4pkpvuy.ws4.ps1
CreationUtcTime: 2023-07-23 23:12:56.585
User: NEWMAN-PC\Newman"
Information,7/23/2023 7:12:56 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-07-23 23:12:56.211
ProcessGuid: {758cb1f7-b3f8-64bd-a900-000000004200}
ProcessId: 6764
Image: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe
FileVersion: 10.0.22621.1635 (WinBuild.160101.0800)
Description: Windows PowerShell
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: PowerShell.EXE
CommandLine: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" 
CurrentDirectory: C:\Windows\system32\
User: NEWMAN-PC\Newman
LogonGuid: {758cb1f7-b319-64bd-f4c5-050000000000}
LogonId: 0x5C5F4
TerminalSessionId: 1
IntegrityLevel: High
Hashes: MD5=0499440C4B0783266183246E384C6657,SHA256=D436E66C0D092508E4B85290815AB375695FA9013C7423A3A27FED4F1ACF90BD,IMPHASH=342A7FD0A3177AE5549A5EEE99F82271
ParentProcessGuid: {758cb1f7-b31c-64bd-5d00-000000004200}
ParentProcessId: 4132
ParentImage: C:\Windows\explorer.exe
ParentCommandLine: C:\Windows\Explorer.EXE
ParentUser: NEWMAN-PC\Newman"
Information,7/23/2023 7:12:54 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-07-23 23:12:54.928
ProcessGuid: {758cb1f7-b3f6-64bd-a800-000000004200}
ProcessId: 6376
Image: C:\Windows\System32\ctfmon.exe
FileVersion: 10.0.22621.1 (WinBuild.160101.0800)
Description: CTF Loader
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: CTFMON.EXE
CommandLine: ""ctfmon.exe""
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {758cb1f7-b312-64bd-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 1
IntegrityLevel: System
Hashes: MD5=4D6ADD8B85F8E33937B8483BF5D040C1,SHA256=7E067B7DA5DA60458B5F7D5A99BC7C7C1F41999CD2559985F09267B1EC2E56EC,IMPHASH=6FD43544FB51C12382CAD7C88F550240
ParentProcessGuid: {758cb1f7-b312-64bd-1700-000000004200}
ParentProcessId: 1176
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,7/23/2023 7:12:54 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-07-23 23:12:54.696
ProcessGuid: {758cb1f7-b3f6-64bd-a700-000000004200}
ProcessId: 6356
Image: C:\Windows\System32\consent.exe
FileVersion: 10.0.22621.1635 (WinBuild.160101.0800)
Description: Consent UI for administrative applications
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: consent.exe
CommandLine: consent.exe 1056 468 000001CA479CEA40
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {758cb1f7-b312-64bd-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 1
IntegrityLevel: System
Hashes: MD5=69380C642A8A6D6684B627E57276794C,SHA256=8846219FBC8A8AF3717B7F7DD82EB4C66C622CC8A6FB885EC0B7DAE707C22AA4,IMPHASH=5D0C875DBD930A73D5A983016E384930
ParentProcessGuid: {758cb1f7-b312-64bd-1300-000000004200}
ParentProcessId: 1056
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,7/23/2023 7:12:12 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-07-23 23:12:12.363
ProcessGuid: {758cb1f7-b3cc-64bd-a500-000000004200}
ProcessId: 1448
Image: C:\Windows\System32\taskhostw.exe
FileVersion: 10.0.22621.1635 (WinBuild.160101.0800)
Description: Host Process for Windows Tasks
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: taskhostw.exe
CommandLine: taskhostw.exe
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {758cb1f7-b312-64bd-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=4887A65FD4F6598AF4986CBC1C0E5488,SHA256=82472A84BCBB4009ADD338200F8E853FE4C5EAFE2E2C3A2D711B85BF29B72D54,IMPHASH=1C4E2D9936E4D9F2490B08AAB4D24260
ParentProcessGuid: {758cb1f7-b312-64bd-1300-000000004200}
ParentProcessId: 1056
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,7/23/2023 7:12:07 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-07-23 23:12:07.816
ProcessGuid: {758cb1f7-b3c7-64bd-a400-000000004200}
ProcessId: 3332
Image: C:\Windows\System32\wermgr.exe
FileVersion: 10.0.22621.1635 (WinBuild.160101.0800)
Description: Windows Problem Reporting
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: WerMgr
CommandLine: ""C:\Windows\system32\wermgr.exe"" -upload
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {758cb1f7-b312-64bd-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=B2EB37F1BD88302C2F150217722A8C9F,SHA256=A4C41C6C4E1D0FADC9BD3313A3D0E329517F400BD8908DD8C70AC69758E60875,IMPHASH=422FB71BB27BE19CB0090FE6B55279F1
ParentProcessGuid: {758cb1f7-b312-64bd-1300-000000004200}
ParentProcessId: 1056
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,7/23/2023 7:11:17 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-07-23 23:11:17.754
ProcessGuid: {758cb1f7-b395-64bd-9f00-000000004200}
ProcessId: 288
Image: C:\Program Files\WindowsApps\MicrosoftTeams_23119.303.2080.2726_x64__8wekyb3d8bbwe\msteamsupdate.exe
FileVersion: 23119.303.2080.2726
Description: Microsoft Teams Updater
Product: Microsoft Teams Updater
Company: Microsoft Corporation
OriginalFileName: msteamsupdate.exe
CommandLine: ""C:\Program Files\WindowsApps\MicrosoftTeams_23119.303.2080.2726_x64__8wekyb3d8bbwe\msteamsupdate.exe"" -RegisterComServerForUpdaterTask -Embedding
CurrentDirectory: C:\Windows\system32\
User: NEWMAN-PC\Newman
LogonGuid: {758cb1f7-b319-64bd-4ec6-050000000000}
LogonId: 0x5C64E
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: MD5=2F74F9B208D2C0B41892FF9F9961C4C0,SHA256=30018CA29EFE5FBEAA03253EA4827FEFCA031DFF1C002F5F7844483ABF90C27E,IMPHASH=62799FBACEE555E3305F4442271D2FBA
ParentProcessGuid: {758cb1f7-b312-64bd-0d00-000000004200}
ParentProcessId: 900
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,7/23/2023 7:11:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-07-23 23:11:13.567
ProcessGuid: {758cb1f7-b391-64bd-9d00-000000004200}
ProcessId: 5100
Image: C:\Windows\System32\Sgrm\SgrmBroker.exe
FileVersion: 10.0.22621.1 (WinBuild.160101.0800)
Description: System Guard Runtime Monitor Broker Service
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: SgrmBroker.exe
CommandLine: C:\Windows\system32\Sgrm\SgrmBroker.exe
CurrentDirectory: C:\Windows
User: NT AUTHORITY\SYSTEM
LogonGuid: {758cb1f7-b312-64bd-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=B844D662C090F882733551EACECDB7EE,SHA256=10CB65499B6B424F5BD87DB4DFF192CEF08243A761B4C42435576751AC72595B,IMPHASH=EDB65D0B68966E673775E8DA2B1DF89C
ParentProcessGuid: {758cb1f7-b312-64bd-0b00-000000004200}
ParentProcessId: 752
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,7/23/2023 7:11:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-07-23 23:11:13.285
ProcessGuid: {758cb1f7-b391-64bd-9b00-000000004200}
ProcessId: 5812
Image: C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe
FileVersion: 1.3.155.85
Description: Microsoft Edge Update
Product: Microsoft Edge Update
Company: Microsoft Corporation
OriginalFileName: msedgeupdate.dll
CommandLine: ""C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe"" /c
CurrentDirectory: C:\Program Files (x86)\Microsoft\EdgeUpdate\1.3.177.11\
User: NT AUTHORITY\SYSTEM
LogonGuid: {758cb1f7-b312-64bd-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=A4FC8EC5BC41C41918B0C1541E4E4BE6,SHA256=54545F352215A9C0F370A01980AADCD5749A93589931662D89A974D7BD60F476,IMPHASH=E00D60405A249A05D3B09AA7FE924B17
ParentProcessGuid: {758cb1f7-b391-64bd-9a00-000000004200}
ParentProcessId: 4040
ParentImage: C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe
ParentCommandLine: ""C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe"" /svc
ParentUser: NT AUTHORITY\SYSTEM"
Information,7/23/2023 7:11:13 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-07-23 23:11:13.203
ProcessGuid: {758cb1f7-b391-64bd-9a00-000000004200}
ProcessId: 4040
Image: C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe
FileVersion: 1.3.155.85
Description: Microsoft Edge Update
Product: Microsoft Edge Update
Company: Microsoft Corporation
OriginalFileName: msedgeupdate.dll
CommandLine: ""C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe"" /svc
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {758cb1f7-b312-64bd-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=A4FC8EC5BC41C41918B0C1541E4E4BE6,SHA256=54545F352215A9C0F370A01980AADCD5749A93589931662D89A974D7BD60F476,IMPHASH=E00D60405A249A05D3B09AA7FE924B17
ParentProcessGuid: {758cb1f7-b312-64bd-0b00-000000004200}
ParentProcessId: 752
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\Windows\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM"
Information,7/23/2023 7:11:08 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-07-23 23:11:08.396
ProcessGuid: {758cb1f7-b38c-64bd-9800-000000004200}
ProcessId: 6376
Image: C:\Windows\System32\appidpolicyconverter.exe
FileVersion: 10.0.22621.608 (WinBuild.160101.0800)
Description: AppID Policy Converter Task
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: AppIDPolicyConverter.exe
CommandLine: ""C:\Windows\system32\appidpolicyconverter.exe""
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {758cb1f7-b312-64bd-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=0ED4C8CD1333975E549F203E7B900259,SHA256=4186A114319237AD258F4827D79AC1CB46331CE96E521617DFAE5C17CBDB4100,IMPHASH=88C456FE094BE3232EBF85407CD4909F
ParentProcessGuid: {758cb1f7-b312-64bd-1300-000000004200}
ParentProcessId: 1056
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,7/23/2023 7:10:47 PM,Microsoft-Windows-Sysmon,13,Registry value set (rule: RegistryEvent),"Registry value set:
RuleName: InvDB
EventType: SetValue
UtcTime: 2023-07-23 23:10:47.421
ProcessGuid: {758cb1f7-b312-64bd-1700-000000004200}
ProcessId: 1176
Image: C:\Windows\System32\svchost.exe
TargetObject: HKU\S-1-5-21-2404277346-2099594652-1884649452-1010\Software\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Compatibility Assistant\Store\C:\Program Files (x86)\Nmap\zenmap\bin\pythonw.exe
Details: Binary Data
User: NT AUTHORITY\SYSTEM"
Information,7/23/2023 7:10:43 PM,Microsoft-Windows-Sysmon,5,Process terminated (rule: ProcessTerminate),"Process terminated:
RuleName: -
UtcTime: 2023-07-23 23:10:43.055
ProcessGuid: {758cb1f7-b36c-64bd-9700-000000004200}
ProcessId: 4112
Image: C:\Users\Newman\AppData\Local\Microsoft\OneDrive\23.132.0625.0001\FileCoAuth.exe
User: NEWMAN-PC\Newman"
Information,7/23/2023 7:10:37 PM,Microsoft-Windows-Sysmon,3,Network connection detected (rule: NetworkConnect),"Network connection detected:
RuleName: -
UtcTime: 2023-07-23 23:10:35.836
ProcessGuid: {758cb1f7-b34d-64bd-8e00-000000004200}
ProcessId: 6708
Image: C:\Program Files (x86)\Nmap\nmap.exe
User: NEWMAN-PC\Newman
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 10.240.240.5
SourceHostname: Newman-PC
SourcePort: 49703
SourcePortName: -
DestinationIsIpv6: false
DestinationIp: 10.240.240.5
DestinationHostname: Newman-PC
DestinationPort: 445
DestinationPortName: microsoft-ds"
Information,7/23/2023 7:10:37 PM,Microsoft-Windows-Sysmon,3,Network connection detected (rule: NetworkConnect),"Network connection detected:
RuleName: -
UtcTime: 2023-07-23 23:10:35.836
ProcessGuid: {758cb1f7-b34d-64bd-8e00-000000004200}
ProcessId: 6708
Image: C:\Program Files (x86)\Nmap\nmap.exe
User: NEWMAN-PC\Newman
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 10.240.240.5
SourceHostname: Newman-PC
SourcePort: 49702
SourcePortName: -
DestinationIsIpv6: false
DestinationIp: 10.240.240.5
DestinationHostname: Newman-PC
DestinationPort: 445
DestinationPortName: microsoft-ds"
Information,7/23/2023 7:10:37 PM,Microsoft-Windows-Sysmon,3,Network connection detected (rule: NetworkConnect),"Network connection detected:
RuleName: -
UtcTime: 2023-07-23 23:10:35.834
ProcessGuid: {758cb1f7-b34d-64bd-8e00-000000004200}
ProcessId: 6708
Image: C:\Program Files (x86)\Nmap\nmap.exe
User: NEWMAN-PC\Newman
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 10.240.240.5
SourceHostname: Newman-PC
SourcePort: 49701
SourcePortName: -
DestinationIsIpv6: false
DestinationIp: 10.240.240.5
DestinationHostname: Newman-PC
DestinationPort: 445
DestinationPortName: microsoft-ds"
Information,7/23/2023 7:10:37 PM,Microsoft-Windows-Sysmon,3,Network connection detected (rule: NetworkConnect),"Network connection detected:
RuleName: -
UtcTime: 2023-07-23 23:10:35.833
ProcessGuid: {758cb1f7-b34d-64bd-8e00-000000004200}
ProcessId: 6708
Image: C:\Program Files (x86)\Nmap\nmap.exe
User: NEWMAN-PC\Newman
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 10.240.240.5
SourceHostname: Newman-PC
SourcePort: 49700
SourcePortName: -
DestinationIsIpv6: false
DestinationIp: 10.240.240.5
DestinationHostname: Newman-PC
DestinationPort: 139
DestinationPortName: netbios-ssn"
Information,7/23/2023 7:10:37 PM,Microsoft-Windows-Sysmon,3,Network connection detected (rule: NetworkConnect),"Network connection detected:
RuleName: -
UtcTime: 2023-07-23 23:10:35.832
ProcessGuid: {758cb1f7-b34d-64bd-8e00-000000004200}
ProcessId: 6708
Image: C:\Program Files (x86)\Nmap\nmap.exe
User: NEWMAN-PC\Newman
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 10.240.240.5
SourceHostname: Newman-PC
SourcePort: 49699
SourcePortName: -
DestinationIsIpv6: false
DestinationIp: 10.240.240.5
DestinationHostname: Newman-PC
DestinationPort: 445
DestinationPortName: microsoft-ds"
Information,7/23/2023 7:10:37 PM,Microsoft-Windows-Sysmon,3,Network connection detected (rule: NetworkConnect),"Network connection detected:
RuleName: -
UtcTime: 2023-07-23 23:10:35.831
ProcessGuid: {758cb1f7-b34d-64bd-8e00-000000004200}
ProcessId: 6708
Image: C:\Program Files (x86)\Nmap\nmap.exe
User: NEWMAN-PC\Newman
Protocol: tcp
Initiated: true
SourceIsIpv6: false
SourceIp: 10.240.240.5
SourceHostname: Newman-PC
SourcePort: 49698
SourcePortName: -
DestinationIsIpv6: false
DestinationIp: 10.240.240.5
DestinationHostname: Newman-PC
DestinationPort: 135
DestinationPortName: epmap"
Information,7/23/2023 7:10:36 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-07-23 23:10:36.921
ProcessGuid: {758cb1f7-b36c-64bd-9700-000000004200}
ProcessId: 4112
Image: C:\Users\Newman\AppData\Local\Microsoft\OneDrive\23.132.0625.0001\FileCoAuth.exe
FileVersion: 23.132.0625.0001
Description: Microsoft OneDriveFile Co-Authoring Executable
Product: Microsoft OneDrive
Company: Microsoft Corporation
OriginalFileName: FileCoAuth.exe
CommandLine: ""C:\Users\Newman\AppData\Local\Microsoft\OneDrive\23.132.0625.0001\FileCoAuth.exe"" -Embedding
CurrentDirectory: C:\Windows\system32\
User: NEWMAN-PC\Newman
LogonGuid: {758cb1f7-b319-64bd-4ec6-050000000000}
LogonId: 0x5C64E
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: MD5=A3026595BA76F0CAAEAE738FBA7EF811,SHA256=803E58624BE499D920F96238BEB1BAEBEFD46B990F3561BA89FCD9DF306C8ABB,IMPHASH=79CB6BDCD4A1707480614D17114D8D26
ParentProcessGuid: {758cb1f7-b312-64bd-0d00-000000004200}
ParentProcessId: 900
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,7/23/2023 7:10:36 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-07-23 23:10:36.830
ProcessGuid: {758cb1f7-b36c-64bd-9600-000000004200}
ProcessId: 5884
Image: C:\Windows\System32\oobe\UserOOBEBroker.exe
FileVersion: 10.0.22621.1635 (WinBuild.160101.0800)
Description: User OOBE Broker
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: UserOOBEBroker.exe
CommandLine: C:\Windows\System32\oobe\UserOOBEBroker.exe -Embedding
CurrentDirectory: C:\Windows\system32\
User: NEWMAN-PC\Newman
LogonGuid: {758cb1f7-b319-64bd-4ec6-050000000000}
LogonId: 0x5C64E
TerminalSessionId: 1
IntegrityLevel: Medium
Hashes: MD5=3C3C949E4ABC6E7480A78106695F4373,SHA256=057F103D6CBB936BA16F25FF75B9A0BEE55BD095BBACD5CEC912E9FC7771EC34,IMPHASH=7935A8532F3FC44EDFDDFD2767678414
ParentProcessGuid: {758cb1f7-b312-64bd-0d00-000000004200}
ParentProcessId: 900
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k DcomLaunch -p
ParentUser: NT AUTHORITY\SYSTEM"
Information,7/23/2023 7:10:36 PM,Microsoft-Windows-Sysmon,1,Process Create (rule: ProcessCreate),"Process Create:
RuleName: -
UtcTime: 2023-07-23 23:10:36.657
ProcessGuid: {758cb1f7-b36c-64bd-9500-000000004200}
ProcessId: 6240
Image: C:\Windows\UUS\amd64\MoUsoCoreWorker.exe
FileVersion: 923.614.111.0
Description: MoUSO Core Worker Process
Product: Microsoft® Windows® Operating System
Company: Microsoft Corporation
OriginalFileName: MoUSOCoreWorker.exe
CommandLine: C:\Windows\uus\AMD64\MoUsoCoreWorker.exe
CurrentDirectory: C:\Windows\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {758cb1f7-b312-64bd-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=24DD3063AE9E8FE7F4F7BE88FF7F205C,SHA256=8B22CDB55B0E8EC09FDE82597EB2A2B8DBBBD02283C7FC3D4DFD7F56CC1BD2A2,IMPHASH=A71FE2391ABCCBF06D26B5D98D024572
ParentProcessGuid: {758cb1f7-b312-64bd-1300-000000004200}
ParentProcessId: 1056
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\Windows\system32\svchost.exe -k netsvcs -p
ParentUser: NT AUTHORITY\SYSTEM"
